[-7.134393173355737190e+02,0.000000000000000000e+00,-5.191314759665405063e+02,-7.506743654050195573e+02,-7.495656871482562167e+01,-5.252747606449570412e+02,-3.134362885808544661e+02,-4.578660562752687468e+01,-5.982838877256122032e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-6.642728301219842706e+02,7.495610434457026372e+01,-5.247732153952493945e+02,-3.474218729750965622e+02,-7.891586429423114168e-03,-6.323138323034916084e+02,-1.976080101621837173e+02,3.226719231470886484e+01,-1.068745397634696928e+03,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-7.741380349473538445e+02,1.026714848013354953e+01,-3.645759621922961173e+02,-8.378693793017281450e+02,2.645987887342424472e+01,-2.090256995240438869e+02,-7.650140452036010856e+02,-2.110054711286024087e+01,-8.558833610766869526e+01,-7.775381043631977036e+02,-6.490588269302648428e+00,-5.972298034082432849e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-7.634342443145133075e+02,1.206945009385078009e+02,-2.467651544559618912e+02,-6.661186383042444277e+02,2.189233366078427707e+02,-4.060934924992781134e+02,-4.351661688129275376e+02,1.373337230936818116e+02,-4.339968929782899636e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.145026835051974103e+02,-5.413574296034688871e+01,-1.880295597525754658e+02,-7.554916358332557138e+02,-2.012303670382405016e+02,-2.631957731413710349e+02,-5.859371913534622536e+02,-2.245362247953773931e+02,-2.009149912988552273e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,]
[-5.321679650482903412e+01,0.000000000000000000e+00,-5.329862596854554795e+02,-1.111354979598659014e+02,1.094593281199780392e+02,-5.619231538623712368e+02,-1.137202613995453362e+02,1.593364504618459705e+02,-8.942676443932499524e+02,8.420323783890067659e+01,2.706620192621973047e+02,-1.071880727629293233e+03,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.739457204316917682e+01,-1.094579646489515170e+02,-5.147605882085879330e+02,4.487541546488539090e+00,-6.707671346940350077e+01,-7.837968492961966831e+02,1.338086879879835180e+02,1.154866956276509882e+02,-1.059813934432096858e+03,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-8.827870008847499150e+01,-5.650014460523957638e+01,-3.687636836495611306e+02,-1.160209786734169626e+02,-1.938516248509150728e+02,-2.040785257632442722e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.124995078511976772e+02,-2.697716681363547195e+02,1.831159784986076602e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.973847762328058764e+01,-2.929001345394542568e+02,-2.867527244773990560e+02,-1.743981886094184119e+02,-3.347053908473235424e+02,-4.534481808054823659e+02,-3.067050525013868878e+02,-2.691214802499505367e+02,-5.362964902187073903e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.207116720409454160e+02,-3.153972409842296543e+01,-1.138647666049689917e+02,-2.774469014806921905e+02,2.177108057307093532e+02,-2.824435697245328925e+02,-4.091816324007594403e+02,1.036263514717299756e+02,-2.253957452361428295e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,]
[-5.421353554038173570e+02,0.000000000000000000e+00,-4.885248354701153630e+02,-5.800338212239986433e+02,-9.725165864518350745e+00,-4.923203976211958093e+02,-4.032830337799981635e+02,9.557970658187238655e+01,-7.985613673665327497e+02,-4.228298506713852021e+02,1.649747637332278885e+02,-1.133493100396779482e+03,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.039959243974882384e+02,9.725265115832726792e+00,-4.677093696886886391e+02,-4.109048373831038816e+02,1.033600319363757762e+02,-6.182928526301218426e+02,-4.493197241039373466e+02,2.315861157257581624e+02,-9.024045795893483728e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.581180880785899490e+02,-4.749543376457538102e+00,-2.784969639654022444e+02,-5.689254776131612061e+02,-2.716029984916438877e+01,-6.884714832025998987e+01,-3.871824327796800844e+02,-7.579289635645004353e+01,2.218064599980964147e+01,-7.046995767718500474e+02,-8.845533905031905419e+01,3.143371452689646617e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.315328151722385428e+02,3.480943538911589030e+00,-6.985191622504346753e+01,-4.298929389315951539e+02,1.054601528440628044e+02,-2.143957294297938461e+02,-2.902164317289662563e+02,1.144979573289436843e+02,-1.969449928997189829e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-6.024506356460022971e+02,-3.105082413838921696e+01,-6.894429131307195746e+01,-4.560022847412085412e+02,-2.067027334757131030e+01,-2.591352279254707582e+02,-2.578514076842564577e+02,5.570441921692925291e+00,-2.741867528667710303e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,]
[-1.030050323577305846e+02,0.000000000000000000e+00,-4.931277116094416897e+02,-1.566742303987260527e+02,7.143011664901713687e+01,-4.831755398088238849e+02,-1.983927152076176696e+02,1.020481323147441657e+02,-7.045697456946763850e+02,-2.585874773331154302e+02,1.828590045072208738e+02,-8.719024258945132715e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.261276784613426827e+01,-7.142905744680754765e+01,-4.810143795783220639e+02,-2.244111386148331988e+01,-1.780768124143669695e+01,-6.856014951451346633e+02,7.569489590069838414e+01,2.038970785371171530e+02,-8.980956859085554242e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-8.902913468991174284e+01,-1.261502924931753711e+01,-3.036082907959231534e+02,-7.343170811654729846e+01,-7.224042094950414139e+01,-1.136830752251796071e+02,-1.816797464019901724e+02,-1.272475728760000777e+02,-6.509692445661193005e+01,-5.511565447018381292e+02,-1.180547421699270103e+02,2.323787819568029818e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-3.075336873610240573e+01,-1.464372161014316305e+02,-1.392317166046470902e+02,-1.430315680827717131e+02,-1.714952366554644527e+02,-2.942732179947558393e+02,-2.962735034772934455e+02,-1.629458145635309734e+02,-2.905704750253236170e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.437559473328005311e+02,4.991870003086762608e+01,-9.347468025358593025e+01,-2.091788951592565127e+02,2.180882231396702764e+02,-1.844077251450650010e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,]
[-5.446966536605114015e+02,0.000000000000000000e+00,-4.959836330400385123e+02,-5.891586635139958616e+02,-8.399776890390574735e+00,-5.001482975185828082e+02,-4.089237152496006047e+02,9.178982189876491304e+01,-8.153537846256750754e+02,-4.273441700673963055e+02,1.541643770319058433e+02,-1.145093796391716523e+03,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.053366515098152831e+02,8.399889190117431070e+00,-4.745490894349035216e+02,-4.171422228896522597e+02,1.025768413723681363e+02,-6.335268959536095963e+02,-4.973537896589606362e+02,2.398093620638484538e+02,-8.865773054709964072e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.553009233823466957e+02,-4.258458214189531077e+00,-2.827458173869134725e+02,-5.608128667200754762e+02,-2.626227940049120946e+01,-6.978606846108257855e+01,-3.872279651693929736e+02,-7.718120452227124417e+01,2.839243806867271047e+01,-7.125299835020643968e+02,-8.896316295464578161e+01,3.220191875335547138e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.276235617142451702e+02,2.606648512722372857e+00,-7.104733610463770788e+01,-4.241506048217582361e+02,1.062325914524743666e+02,-1.991991110220278927e+02,-2.825138812382305105e+02,1.174685676211387317e+02,-2.002617650106451208e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-6.011922890815683331e+02,-2.753197970632689362e+01,-6.963439451921391310e+01,-4.647814431632270953e+02,-1.332857429059870213e+01,-2.581113340228009179e+02,-2.622850151783114256e+02,1.110579415333480569e+01,-2.733049460502972465e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,]
[-1.018322704248208481e+02,0.000000000000000000e+00,-4.730489265616221815e+02,-1.552090587388802305e+02,7.254219513210657055e+01,-4.681563469967596802e+02,-1.960818087264209737e+02,9.951118583778846016e+01,-6.975893186473704191e+02,-2.561447915935085575e+02,1.826306313342200838e+02,-8.587590704481178818e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-4.190298516364183712e+01,-7.254111784369348470e+01,-4.713242294331254243e+02,-2.202431731152648453e+01,-2.289788016229150003e+01,-6.726475702550123970e+02,7.487121149991433811e+01,1.980548195681301706e+02,-8.939040457761245762e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-8.297279633034671065e+01,-1.121426387009086056e+01,-2.907438552835639030e+02,-6.272862134317077221e+01,-7.134390248037084348e+01,-1.077324608680992526e+02,-1.700336659863829709e+02,-1.273018061387938218e+02,-6.460405098402934243e+01,-5.391766040058524823e+02,-1.169090333588344208e+02,2.304634162546675213e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-2.064937889005503635e+01,-1.465780698447997281e+02,-1.378647218831179089e+02,-1.416479154954725175e+02,-1.743383783791241228e+02,-2.912273287050753652e+02,-2.889660507169977564e+02,-1.633695644102962490e+02,-2.782153513321048877e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.372791677259210417e+02,5.127174065317201723e+01,-8.177339064534882596e+01,-2.015909492509493077e+02,2.191070183997566403e+02,-1.946356544532130215e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,]
[-5.434822526536347596e+02,0.000000000000000000e+00,-4.892470549093093268e+02,-5.842339569516157098e+02,-2.390786679318080310e+00,-5.004934266234789106e+02,-4.160050331094586795e+02,1.015706977584176656e+02,-8.177224582981281173e+02,-4.285784600059507738e+02,1.642089916697727006e+02,-1.148521858531290491e+03,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-4.971953930957581065e+02,2.390925706506521031e+00,-4.605471532556494481e+02,-4.164749116008869123e+02,1.031609787506373124e+02,-6.385869721880343377e+02,-4.907229680923676938e+02,2.441259423094964234e+02,-8.932249413032201346e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.508225343429968461e+02,-5.802963029746408097e+00,-2.704099429587992631e+02,-5.536476219657820366e+02,-2.750741405576037835e+01,-5.241561366520654985e+01,-3.864408558870289880e+02,-7.696033328405046348e+01,3.965888454780453998e+01,-7.074610305663436520e+02,-9.190945246356244525e+01,3.236923694817678552e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.306743651701945055e+02,-4.229509361560218395e+00,-5.291285786175147621e+01,-4.154168297011605659e+02,9.766869313463951130e+01,-1.857270109988595834e+02,-2.750238719625143631e+02,1.129297554002285864e+02,-1.930701096741615572e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.898135222246501144e+02,-2.291693186599758292e+01,-5.813979803767307430e+01,-4.604546091539675672e+02,-2.547928666696577693e+00,-2.587787419298185227e+02,-2.637452475549171709e+02,2.653345774268521495e+01,-2.692137990002499350e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,]
[-1.108734184346398450e+02,0.000000000000000000e+00,-5.608876880903801521e+02,-1.743807799792041919e+02,1.011008399995260447e+02,-5.574007533506645586e+02,-2.287799317075336774e+02,1.337403186714504955e+02,-8.131678413185702539e+02,-2.899200001863984539e+02,2.545832762601099262e+02,-1.017246117653380225e+03,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-3.588557932104337311e+01,-1.010996211006810768e+02,-5.386927367764875498e+02,-2.497893422760548532e+01,-3.550012560075264645e+01,-7.848005992810581120e+02,8.511675937738547759e+01,1.794793650087719925e+02,-1.023482082793667132e+03,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.156678238996748576e+01,-2.109707332791148104e+01,-3.408515940998634051e+02,-7.083912828235551729e+01,-9.091197662476132280e+01,-1.222609886413917764e+02,-1.876053566651653171e+02,-1.469319333632461166e+02,-7.326031576537836543e+01,-6.055556832836605281e+02,-1.482863689787775172e+02,2.628332786417207672e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.770427317113400179e+01,-1.886187147293557587e+02,-1.491322424483405769e+02,-1.500591440448627623e+02,-2.521496547427856285e+02,-3.196367124068482326e+02,-3.214146045952525697e+02,-2.178035109139100882e+02,-3.043234586619889797e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.383026541973218855e+02,4.246863488928894981e+01,-9.356093042464759435e+01,-1.834743049268662389e+02,2.106680348954769499e+02,-2.965975945851874371e+02,-2.356165379704885652e+02,1.378248763154394112e+02,-4.954374583372670600e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,]
[-5.462656331112318639e+02,0.000000000000000000e+00,-4.684024775909254572e+02,-5.877659643728582068e+02,-4.370759998080107067e-01,-4.920187887416502690e+02,-4.185368722554488841e+02,1.011000521912073538e+02,-8.220461608946981187e+02,-4.311429647006168580e+02,1.653744480043461067e+02,-1.155394961127278975e+03,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-4.991488556219396173e+02,4.372243703987965802e-01,-4.565033677631621458e+02,-4.182591674693833852e+02,1.003742756225089465e+02,-6.413698702694592839e+02,-5.003167842268501317e+02,2.446977591832066992e+02,-8.915667630856210053e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.510888089502088860e+02,-4.548111913797747263e+00,-2.514905359379864365e+02,-5.510796342307455689e+02,-2.630429706021186576e+01,-3.525514778091160650e+01,-3.884089116210727752e+02,-7.712169579614935344e+01,5.116582952745861945e+01,-7.112881640634678888e+02,-9.159156642272333215e+01,3.256438479604794907e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.272821902159191723e+02,-5.458238122933167347e+00,-3.555075392793918354e+01,-4.170838504748552964e+02,9.326454573062733289e+01,-1.860532189234620546e+02,-2.759982371439408553e+02,1.091590447956391614e+02,-2.064161814919803817e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.941304247015732471e+02,-1.944103871334637290e+01,-4.101791643296134993e+01,-4.587306940797625430e+02,4.322260994044654581e+00,-2.436179475213488956e+02,-2.600611444170275490e+02,3.038722281130138825e+01,-2.710530582908517658e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,]
[-7.955381772345843672e+01,0.000000000000000000e+00,-4.657883571527474942e+02,-1.429535238998135469e+02,8.489420541139084264e+01,-4.637997899273931921e+02,-1.837684804209201559e+02,1.159943026247717341e+02,-6.589097479038383653e+02,-2.309502135152297910e+02,1.958592852524634225e+02,-8.501878938271254356e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-2.117713721819182737e+01,-8.489304533873638547e+01,-4.610672461121637866e+02,-2.162179799650220957e+01,-3.214533919425961983e+01,-6.488309018211035664e+02,7.316145170340899995e+01,1.866924415835042623e+02,-8.868299725816533510e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-6.868468809563138677e+01,-1.269254783209307647e+01,-2.859930929709615839e+02,-5.644739238297234607e+01,-7.651751070839770819e+01,-1.056482314903792314e+02,-1.671813107295704413e+02,-1.295919151546702324e+02,-4.903932786182998171e+01,-5.270947024986327278e+02,-1.215949558411314513e+02,2.409583156257893108e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.525802418689226414e+01,-1.627232363124186634e+02,-1.298267580471770088e+02,-1.328818080153301082e+02,-1.975430047005164624e+02,-2.828008997386284591e+02,-2.774927265716217448e+02,-1.778630659496656392e+02,-2.528857964830885123e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.140016185778334403e+02,5.756427865155806245e+01,-7.545387237918458823e+01,-1.882566054879955288e+02,2.362377016612458078e+02,-2.106408942567557858e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,]
